2016-04-17 20:11:02,269 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.001}, 0.128) achieved score 1.0
2016-04-17 20:11:02,321 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.001}, 0.256) achieved score 1.0
2016-04-17 20:11:02,373 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.001}, 0.512) achieved score 1.0
2016-04-17 20:11:02,420 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.001}, 1.024) achieved score 1.0
2016-04-17 20:11:02,479 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.001}, 2.048) achieved score 1.0
2016-04-17 20:11:02,535 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.001}, 4.096) achieved score 1.0
2016-04-17 20:11:02,602 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.001}, 8.192) achieved score 0.9875
2016-04-17 20:11:02,672 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.001}, 16.384) achieved score 0.975
2016-04-17 20:11:02,741 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.001}, 32.768) achieved score 1.0
2016-04-17 20:11:02,800 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.001}, 65.536) achieved score 0.9625
2016-04-17 20:11:02,854 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.01}, 0.001) achieved score 1.0
2016-04-17 20:11:02,910 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.01}, 0.002) achieved score 1.0
2016-04-17 20:11:02,963 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.01}, 0.004) achieved score 1.0
2016-04-17 20:11:03,032 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.01}, 0.008) achieved score 1.0
2016-04-17 20:11:03,098 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.01}, 0.016) achieved score 1.0
2016-04-17 20:11:03,174 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.01}, 0.032) achieved score 1.0
2016-04-17 20:11:03,232 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.01}, 0.064) achieved score 1.0
2016-04-17 20:11:03,286 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.01}, 0.128) achieved score 1.0
2016-04-17 20:11:03,345 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.01}, 0.256) achieved score 1.0
2016-04-17 20:11:03,399 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.01}, 0.512) achieved score 1.0
2016-04-17 20:11:03,444 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.01}, 1.024) achieved score 1.0
2016-04-17 20:11:03,495 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.01}, 2.048) achieved score 0.9875
